day,city,S,E,I,R,I_rep,new_rep
25,Temple,123927.40,0.32,0.54,1.09,0.05,0.01
25,Richardson,118268.03,0.05,0.10,0.21,0.01,0.00
25,The Woodlands,116858.69,6.07,8.76,15.55,0.88,0.09
25,Harlingen,115765.39,0.10,0.17,0.36,0.02,0.00
25,League City,114829.45,5.79,8.37,14.88,0.84,0.08
25,Port Arthur,114843.97,1.28,2.01,3.85,0.20,0.02
25,Longview,112682.01,0.35,0.59,1.19,0.06,0.01
25,Sugar Land,109662.95,8.61,12.15,21.06,1.21,0.12
25,Allen,107683.17,0.05,0.08,0.19,0.01,0.00
25,Edinburg,102560.30,0.04,0.07,0.15,0.01,0.00
25,Wichita Falls,102556.11,0.12,0.21,0.44,0.02,0.00
25,San Angelo,99503.51,0.24,0.40,0.82,0.04,0.00
25,New Braunfels,98697.20,0.18,0.31,0.64,0.03,0.00
25,Conroe,96940.38,3.44,5.07,9.18,0.51,0.05
25,Atascocita,93857.36,8.82,12.33,21.15,1.23,0.12
25,Mission,86233.49,0.03,0.05,0.11,0.00,0.00
25,Bryan,86160.52,0.63,1.01,1.98,0.10,0.01
25,Baytown,84492.31,4.94,7.08,12.49,0.71,0.07
25,Pharr,79808.52,0.02,0.05,0.10,0.00,0.00
25,Georgetown,78800.73,0.15,0.25,0.52,0.02,0.00
25,Texarkana,78537.49,0.25,0.42,0.84,0.04,0.00
25,Flower Mound,77885.40,0.03,0.06,0.13,0.01,0.00
25,Cedar Park,77471.94,0.12,0.21,0.44,0.02,0.00
25,Mansfield,75397.28,0.04,0.08,0.16,0.01,0.00
25,Missouri City,75180.37,6.79,9.51,16.35,0.95,0.10
25,San Marcos,74466.63,0.16,0.27,0.55,0.03,0.00
25,Sherman,73983.21,0.05,0.08,0.18,0.01,0.00
25,North Richland Hills,70337.45,0.03,0.06,0.12,0.01,0.00
25,Leander,67878.27,0.10,0.18,0.38,0.02,0.00
25,Spring,67056.93,5.70,8.01,13.82,0.80,0.08
25,Victoria,66515.03,0.64,1.01,1.95,0.10,0.01
25,Pflugerville,65160.08,0.12,0.20,0.42,0.02,0.00
25,Rowlett,64138.46,0.03,0.06,0.12,0.01,0.00
25,Euless,60372.51,0.03,0.05,0.11,0.00,0.00
25,Wylie,58990.50,0.03,0.05,0.11,0.01,0.00
25,DeSoto,55895.48,0.03,0.05,0.12,0.01,0.00
25,Texas City,54140.35,1.75,2.60,4.73,0.26,0.03
25,Kyle,52437.42,0.10,0.17,0.36,0.02,0.00
25,Little Elm,51425.61,0.02,0.04,0.09,0.00,0.00
25,Burleson,50980.47,0.03,0.06,0.12,0.01,0.00
25,Grapevine,50874.60,0.02,0.04,0.09,0.00,0.00
25,Rockwall,49604.55,0.03,0.05,0.10,0.00,0.00
25,Bedford,49190.61,0.02,0.04,0.09,0.00,0.00
25,Cedar Hill,48546.54,0.03,0.05,0.10,0.00,0.00
25,Huntsville,46906.59,0.92,1.39,2.60,0.14,0.01
25,Haltom City,45680.64,0.02,0.04,0.08,0.00,0.00
25,Keller,45597.64,0.02,0.04,0.08,0.00,0.00
25,The Colony,44915.66,0.02,0.03,0.08,0.00,0.00
25,Waxahachie,43590.47,0.03,0.06,0.12,0.01,0.00
25,Channelview,43503.26,4.34,6.04,10.33,0.60,0.06
25,Schertz,43127.01,0.06,0.10,0.21,0.01,0.00
25,Coppell,42028.67,0.02,0.03,0.07,0.00,0.00
25,Weslaco,41436.66,0.02,0.03,0.08,0.00,0.00
25,Friendswood,40803.26,2.67,3.81,6.68,0.38,0.04
25,Lancaster,40752.61,0.02,0.04,0.09,0.00,0.00
25,Hurst,39911.69,0.02,0.03,0.07,0.00,0.00
25,Duncanville,39878.64,0.02,0.04,0.08,0.00,0.00
25,Rosenberg,39449.61,1.76,2.55,4.57,0.26,0.03
25,Mission Bend,37253.71,3.32,4.65,8.01,0.47,0.05
25,Midlothian,37255.60,0.02,0.04,0.09,0.00,0.00
25,Copperas Cove,37148.05,0.06,0.10,0.22,0.01,0.00
25,Farmers Branch,36253.70,0.02,0.03,0.07,0.00,0.00
25,Socorro,36236.89,0.00,0.01,0.02,0.00,0.00
25,La Porte,36055.42,2.43,3.46,6.05,0.35,0.03
25,San Juan,35673.79,0.01,0.02,0.05,0.00,0.00
25,Timberwood Park,34979.15,0.05,0.08,0.18,0.01,0.00
25,Del Rio,34636.56,0.10,0.17,0.34,0.02,0.00
25,Prosper,34566.74,0.01,0.03,0.06,0.00,0.00
25,Lufkin,34153.70,0.35,0.55,1.05,0.05,0.01
25,Weatherford,33923.61,0.02,0.04,0.09,0.00,0.00
25,Cibolo,33828.23,0.04,0.08,0.16,0.01,0.00
25,Deer Park,33799.22,2.96,4.15,7.15,0.41,0.04
25,Harker Heights,33594.22,0.05,0.08,0.17,0.01,0.00
25,Cleburne,32965.55,0.03,0.05,0.11,0.00,0.00
25,Canyon Lake,32923.09,0.06,0.10,0.21,0.01,0.00
25,Hutto,32187.04,0.06,0.10,0.22,0.01,0.00
25,Nacogdoches,32100.85,0.25,0.39,0.76,0.04,0.00
25,West Odessa,31984.72,0.01,0.03,0.06,0.00,0.00
25,Seguin,31787.98,0.07,0.12,0.24,0.01,0.00
25,Southlake,31043.76,0.01,0.02,0.05,0.00,0.00
25,Greenville,29935.63,0.02,0.04,0.09,0.00,0.00
25,Sachse,29074.76,0.01,0.02,0.05,0.00,0.00
25,Converse,28763.28,0.04,0.07,0.15,0.01,0.00
25,Forney,28221.73,0.02,0.03,0.06,0.00,0.00
25,Eagle Pass,28184.80,0.08,0.14,0.28,0.01,0.00
25,Lake Jackson,27894.71,0.65,0.98,1.81,0.10,0.01
25,Alvin,27686.69,1.38,2.00,3.55,0.20,0.02
25,Balch Springs,27180.75,0.01,0.03,0.06,0.00,0.00
25,Celina,27140.79,0.01,0.02,0.05,0.00,0.00
25,Fulshear,26973.82,1.25,1.81,3.23,0.18,0.02
25,Colleyville,25905.80,0.01,0.02,0.04,0.00,0.00
25,Fort Hood,25785.44,0.03,0.06,0.12,0.01,0.00
25,Denison,25346.72,0.02,0.03,0.06,0.00,0.00
25,Corsicana,25343.34,0.04,0.08,0.16,0.01,0.00
25,University Park,25103.76,0.01,0.02,0.05,0.00,0.00
25,Kingsville,25059.77,0.09,0.14,0.29,0.01,0.00
25,Pecan Grove,24784.17,1.52,2.17,3.82,0.22,0.02
25,Big Spring,24768.38,0.04,0.07,0.14,0.01,0.00
25,Paris,24677.47,0.03,0.06,0.12,0.01,0.00
25,San Benito,24676.71,0.02,0.03,0.06,0.00,0.00
25,Cloverleaf,24609.87,3.13,4.31,7.25,0.43,0.04
25,Kerrville,24531.25,0.05,0.08,0.17,0.01,0.00
25,Saginaw,24466.81,0.01,0.02,0.04,0.00,0.00
25,Benbrook,24429.78,0.01,0.02,0.05,0.00,0.00
25,Fresno,24069.96,2.14,3.00,5.16,0.30,0.03
25,Katy,23887.86,1.30,1.87,3.31,0.19,0.02
25,Belton,23768.30,0.05,0.08,0.16,0.01,0.00
25,Marshall,23644.82,0.08,0.14,0.28,0.01,0.00
25,Watauga,23335.82,0.01,0.02,0.04,0.00,0.00
25,Horizon City,23068.93,0.00,0.01,0.01,0.00,0.00
25,Corinth,22867.83,0.01,0.02,0.04,0.00,0.00
25,Dickinson,21603.27,0.85,1.24,2.24,0.12,0.01
25,Ennis,21545.67,0.02,0.04,0.08,0.00,0.00
25,Stephenville,21344.52,0.03,0.05,0.11,0.01,0.00
25,Murphy,21000.83,0.01,0.02,0.04,0.00,0.00
25,Anna,20974.82,0.01,0.02,0.04,0.00,0.00
25,Princeton,20965.82,0.01,0.02,0.04,0.00,0.00
25,Brushy Creek,20952.45,0.03,0.06,0.12,0.01,0.00
25,Fate,20756.81,0.01,0.02,0.04,0.00,0.00
25,Portland,20368.02,0.06,0.10,0.21,0.01,0.00
25,Alamo,20007.88,0.01,0.01,0.03,0.00,0.00
25,Plainview,19892.57,0.03,0.05,0.10,0.00,0.00
25,Universal City,19852.53,0.03,0.05,0.10,0.00,0.00
25,Angleton,19590.62,0.60,0.89,1.62,0.09,0.01
25,Boerne,19508.55,0.03,0.05,0.10,0.00,0.00
25,Alton,19204.88,0.01,0.01,0.02,0.00,0.00
25,Orange,19175.34,0.21,0.33,0.64,0.03,0.00
25,Cinco Ranch,19127.72,1.28,1.82,3.19,0.18,0.02
25,Lakeway,19129.48,0.03,0.05,0.11,0.01,0.00
25,Terrell,19018.78,0.01,0.02,0.05,0.00,0.00
25,Crowley,19006.82,0.01,0.02,0.04,0.00,0.00
25,Seagoville,18967.81,0.01,0.02,0.04,0.00,0.00
25,Palestine,18886.74,0.10,0.16,0.31,0.02,0.00
25,La Marque,18827.08,0.54,0.81,1.48,0.08,0.01
25,Brownwood,18804.40,0.04,0.07,0.14,0.01,0.00
25,Steiner Ranch,18682.44,0.03,0.06,0.12,0.01,0.00
25,Nederland,18472.98,0.15,0.24,0.46,0.02,0.00
25,White Settlement,18118.85,0.01,0.02,0.03,0.00,0.00
25,Brenham,18082.41,0.31,0.48,0.90,0.05,0.00
25,Bay City,17811.75,0.38,0.57,1.06,0.06,0.01
25,Alice,17796.07,0.07,0.11,0.22,0.01,0.00
25,Gainesville,17687.82,0.01,0.02,0.04,0.00,0.00
25,Melissa,17496.86,0.01,0.01,0.03,0.00,0.00
25,Royse City,17356.83,0.01,0.02,0.04,0.00,0.00
25,Stafford,17265.72,1.84,2.55,4.34,0.25,0.03
25,Glenn Heights,17174.83,0.01,0.02,0.04,0.00,0.00
25,Addison,17127.86,0.01,0.01,0.03,0.00,0.00
25,Bellaire,17104.32,2.89,3.90,6.44,0.39,0.04
25,Groves,17019.36,0.12,0.19,0.37,0.02,0.00
25,Manor,16916.46,0.03,0.06,0.12,0.01,0.00
25,Donna,16773.88,0.01,0.01,0.03,0.00,0.00
25,Taylor,16766.39,0.04,0.07,0.14,0.01,0.00
25,Pampa,16734.60,0.03,0.05,0.09,0.00,0.00
25,Humble,16476.44,1.69,2.35,4.01,0.23,0.02
25,Mercedes,16448.85,0.01,0.02,0.03,0.00,0.00
25,Hewitt,16243.53,0.03,0.05,0.11,0.01,0.00
25,Sulphur Springs,16184.67,0.02,0.04,0.08,0.00,0.00
25,Mount Pleasant,16060.49,0.03,0.06,0.12,0.01,0.00
25,Gatesville,16057.49,0.03,0.06,0.12,0.01,0.00
25,South Houston,16003.99,2.03,2.78,4.69,0.28,0.03
25,Highland Village,16003.88,0.01,0.01,0.03,0.00,0.00
25,Red Oak,15908.84,0.01,0.02,0.04,0.00,0.00
25,Rendon,15893.85,0.01,0.02,0.03,0.00,0.00
25,Live Oak,15874.60,0.02,0.04,0.08,0.00,0.00
25,Palmview,15649.91,0.00,0.01,0.02,0.00,0.00
25,Buda,15486.55,0.03,0.05,0.10,0.00,0.00
25,Aldine,15422.41,2.51,3.41,5.63,0.34,0.03
25,Canyon,15397.78,0.01,0.02,0.04,0.00,0.00
25,Uvalde,15343.44,0.04,0.06,0.13,0.01,0.00
25,Rio Grande City,15257.71,0.02,0.03,0.07,0.00,0.00
25,Mineral Wells,15129.78,0.01,0.02,0.05,0.00,0.00
25,West University Place,14897.42,2.52,3.41,5.63,0.34,0.03
25,Hereford,14873.69,0.02,0.03,0.07,0.00,0.00
25,Lockhart,14707.42,0.04,0.07,0.14,0.01,0.00
25,Dumas,14361.68,0.02,0.04,0.07,0.00,0.00
25,Hidalgo,14249.91,0.00,0.01,0.02,0.00,0.00
25,Jacksonville,14185.17,0.06,0.10,0.20,0.01,0.00
25,Wells Branch,14155.58,0.02,0.04,0.09,0.00,0.00
25,Forest Hill,13922.88,0.01,0.01,0.03,0.00,0.00
25,Lumberton,13800.71,0.19,0.29,0.55,0.03,0.00
25,Azle,13733.88,0.01,0.01,0.03,0.00,0.00
25,Port Neches,13625.71,0.09,0.15,0.29,0.01,0.00
25,Seabrook,13610.22,0.71,1.02,1.82,0.10,0.01
25,Beeville,13517.10,0.07,0.11,0.22,0.01,0.00
25,Trophy Club,13453.90,0.01,0.01,0.02,0.00,0.00
25,Kilgore,13443.52,0.03,0.05,0.11,0.01,0.00
25,Andrews,13415.76,0.01,0.03,0.06,0.00,0.00
25,Henderson,13347.27,0.05,0.09,0.17,0.01,0.00
25,Tomball,13025.11,0.75,1.08,1.90,0.11,0.01
25,Athens,13012.55,0.03,0.05,0.11,0.01,0.00
25,Manvel,12865.00,0.92,1.31,2.28,0.13,0.01
25,Santa Fe,12823.04,0.48,0.71,1.27,0.07,0.01
25,Robinson,12667.62,0.03,0.04,0.09,0.00,0.00
25,Lantana,12582.91,0.01,0.01,0.02,0.00,0.00
25,Levelland,12564.77,0.01,0.02,0.05,0.00,0.00
25,Borger,12397.75,0.02,0.03,0.06,0.00,0.00
25,Webster,12276.66,0.68,0.98,1.73,0.10,0.01
25,El Campo,12217.24,0.24,0.37,0.69,0.04,0.00
25,Richmond,12110.98,0.63,0.91,1.61,0.09,0.01
25,Hornsby Bend,12020.61,0.02,0.04,0.08,0.00,0.00
25,Fort Bliss,12008.95,0.00,0.00,0.01,0.00,0.00
25,Granbury,11664.83,0.01,0.02,0.04,0.00,0.00
25,Roma,11542.73,0.02,0.03,0.06,0.00,0.00
25,Four Corners,11482.10,0.97,1.37,2.36,0.14,0.01
25,Leon Valley,11478.64,0.02,0.04,0.08,0.00,0.00
25,Port Lavaca,11408.44,0.13,0.20,0.38,0.02,0.00
25,La Homa,11388.93,0.00,0.01,0.01,0.00,0.00
25,Snyder,11309.69,0.02,0.04,0.07,0.00,0.00
25,Selma,11301.73,0.01,0.03,0.05,0.00,0.00
25,Fredericksburg,11253.64,0.02,0.04,0.08,0.00,0.00
25,Iowa Colony,11021.80,0.68,0.97,1.71,0.10,0.01
25,Heartland,11018.89,0.01,0.01,0.03,0.00,0.00
25,Burkburnett,11011.84,0.01,0.02,0.04,0.00,0.00
25,Elgin,10995.57,0.03,0.05,0.10,0.01,0.00
25,Pleasanton,10853.67,0.02,0.04,0.08,0.00,0.00
25,Scenic Oaks,10726.76,0.01,0.02,0.05,0.00,0.00
25,Clute,10647.53,0.21,0.32,0.60,0.03,0.00
25,Freeport,10636.44,0.22,0.34,0.63,0.03,0.00
25,Fair Oaks Ranch,10629.76,0.01,0.02,0.05,0.00,0.00
25,Bonham,10593.86,0.01,0.02,0.03,0.00,0.00
25,Fairview,10569.92,0.00,0.01,0.02,0.00,0.00
26,Houston,6042335.70,1051.61,1419.25,2384.15,141.92,14.19
26,Dallas,5843572.37,3.47,6.30,14.03,0.63,0.06
26,San Antonio,2069770.87,4.84,8.21,17.30,0.82,0.08
26,Austin,1914953.74,5.37,9.01,18.83,0.90,0.09
26,Fort Worth,941302.25,0.50,0.91,2.03,0.09,0.01
26,El Paso,862490.09,0.21,0.39,0.90,0.04,0.00
26,McAllen,810028.14,0.31,0.58,1.32,0.06,0.01
26,Denton,455148.05,0.22,0.41,0.91,0.04,0.00
26,Arlington,394765.36,0.21,0.38,0.84,0.04,0.00
26,Corpus Christi,339406.76,1.89,3.07,6.22,0.31,0.03
26,Plano,287336.60,0.13,0.24,0.55,0.02,0.00
26,Lubbock,283015.57,0.56,0.96,2.04,0.10,0.01
26,Killeen,261091.53,0.49,0.83,1.78,0.08,0.01
26,Laredo,255935.81,0.94,1.56,3.22,0.16,0.02
26,Irving,255033.75,0.12,0.23,0.51,0.02,0.00
26,Garland,245295.79,0.12,0.22,0.50,0.02,0.00
26,Brownsville,223410.48,0.36,0.63,1.33,0.06,0.01
26,College Station,215738.87,2.40,3.75,7.37,0.37,0.04
26,Frisco,210236.31,0.09,0.17,0.39,0.02,0.00
26,Amarillo,205095.00,0.32,0.56,1.20,0.06,0.01
26,Galveston,202746.30,5.84,8.69,16.32,0.87,0.09
26,McKinney,202312.31,0.09,0.17,0.39,0.02,0.00
26,Grand Prairie,198562.17,0.10,0.19,0.42,0.02,0.00
26,Waco,197586.46,0.52,0.88,1.85,0.09,0.01
26,Odessa,162645.95,0.12,0.21,0.47,0.02,0.00
26,Pasadena,149230.84,15.08,20.99,36.63,2.10,0.21
26,Mesquite,148846.58,0.08,0.15,0.33,0.01,0.00
26,Beaumont,146525.67,2.41,3.70,7.14,0.37,0.04
26,Midland,143711.87,0.13,0.23,0.50,0.02,0.00
26,Carrollton,132739.89,0.06,0.11,0.25,0.01,0.00
26,Tyler,131031.04,0.43,0.71,1.47,0.07,0.01
26,Lewisville,128311.96,0.06,0.11,0.24,0.01,0.00
26,Abilene,127126.08,0.26,0.45,0.95,0.04,0.00
26,Pearland,125883.80,13.50,18.72,32.56,1.87,0.19
26,Round Rock,124284.33,0.22,0.39,0.83,0.04,0.00
26,Temple,123927.16,0.34,0.56,1.18,0.06,0.01
26,Richardson,118267.98,0.06,0.10,0.23,0.01,0.00
26,The Woodlands,116855.86,6.45,9.28,16.79,0.93,0.09
26,Harlingen,115765.30,0.10,0.18,0.39,0.02,0.00
26,League City,114826.67,6.15,8.86,16.07,0.89,0.09
26,Port Arthur,114843.11,1.36,2.13,4.17,0.21,0.02
26,Longview,112681.74,0.37,0.62,1.29,0.06,0.01
26,Sugar Land,109659.60,9.13,12.84,22.69,1.28,0.13
26,Allen,107683.12,0.05,0.09,0.20,0.01,0.00
26,Edinburg,102560.26,0.04,0.07,0.17,0.01,0.00
26,Wichita Falls,102556.01,0.13,0.22,0.48,0.02,0.00
26,San Angelo,99503.33,0.25,0.42,0.89,0.04,0.00
26,New Braunfels,98697.05,0.19,0.32,0.69,0.03,0.00
26,Conroe,96938.55,3.66,5.37,9.93,0.54,0.05
26,Atascocita,93854.31,9.35,13.02,22.75,1.30,0.13
26,Mission,86233.46,0.03,0.05,0.12,0.01,0.00
26,Bryan,86160.05,0.67,1.07,2.15,0.11,0.01
26,Baytown,84490.06,5.25,7.50,13.49,0.75,0.07
26,Pharr,79808.49,0.03,0.05,0.11,0.00,0.00
26,Georgetown,78800.61,0.15,0.26,0.56,0.03,0.00
26,Texarkana,78537.31,0.26,0.44,0.91,0.04,0.00
26,Flower Mound,77885.37,0.03,0.06,0.14,0.01,0.00
26,Cedar Park,77471.82,0.13,0.22,0.48,0.02,0.00
26,Mansfield,75397.24,0.04,0.08,0.18,0.01,0.00
26,Missouri City,75177.97,7.19,10.04,17.59,1.00,0.10
26,San Marcos,74466.50,0.16,0.28,0.59,0.03,0.00
26,Sherman,73983.17,0.05,0.09,0.20,0.01,0.00
26,North Richland Hills,70337.42,0.03,0.06,0.13,0.01,0.00
26,Leander,67878.17,0.11,0.19,0.41,0.02,0.00
26,Spring,67054.84,6.04,8.46,14.88,0.85,0.08
26,Victoria,66514.62,0.68,1.07,2.11,0.11,0.01
26,Pflugerville,65159.98,0.12,0.21,0.46,0.02,0.00
26,Rowlett,64138.43,0.03,0.06,0.13,0.01,0.00
26,Euless,60372.49,0.03,0.05,0.12,0.01,0.00
26,Wylie,58990.47,0.03,0.05,0.12,0.01,0.00
26,DeSoto,55895.45,0.03,0.06,0.13,0.01,0.00
26,Texas City,54139.37,1.86,2.75,5.11,0.28,0.03
26,Kyle,52437.33,0.11,0.18,0.39,0.02,0.00
26,Little Elm,51425.59,0.02,0.04,0.09,0.00,0.00
26,Burleson,50980.44,0.03,0.06,0.13,0.01,0.00
26,Grapevine,50874.58,0.02,0.04,0.10,0.00,0.00
26,Rockwall,49604.53,0.03,0.05,0.11,0.00,0.00
26,Bedford,49190.59,0.02,0.04,0.09,0.00,0.00
26,Cedar Hill,48546.52,0.03,0.05,0.11,0.01,0.00
26,Huntsville,46906.05,0.97,1.47,2.81,0.15,0.01
26,Haltom City,45680.62,0.02,0.04,0.09,0.00,0.00
26,Keller,45597.63,0.02,0.04,0.09,0.00,0.00
26,The Colony,44915.64,0.02,0.04,0.08,0.00,0.00
26,Waxahachie,43590.44,0.03,0.06,0.13,0.01,0.00
26,Channelview,43501.83,4.59,6.37,11.10,0.64,0.06
26,Schertz,43126.96,0.06,0.10,0.22,0.01,0.00
26,Coppell,42028.65,0.02,0.03,0.08,0.00,0.00
26,Weslaco,41436.64,0.02,0.04,0.08,0.00,0.00
26,Friendswood,40802.12,2.84,4.03,7.20,0.40,0.04
26,Lancaster,40752.59,0.02,0.04,0.10,0.00,0.00
26,Hurst,39911.67,0.02,0.03,0.08,0.00,0.00
26,Duncanville,39878.62,0.02,0.04,0.09,0.00,0.00
26,Rosenberg,39448.73,1.86,2.70,4.94,0.27,0.03
26,Mission Bend,37252.53,3.52,4.91,8.61,0.49,0.05
26,Midlothian,37255.57,0.03,0.05,0.10,0.00,0.00
26,Copperas Cove,37148.00,0.06,0.11,0.24,0.01,0.00
26,Farmers Branch,36253.69,0.02,0.03,0.07,0.00,0.00
26,Socorro,36236.89,0.01,0.01,0.02,0.00,0.00
26,La Porte,36054.38,2.58,3.66,6.53,0.37,0.04
26,San Juan,35673.77,0.01,0.02,0.05,0.00,0.00
26,Timberwood Park,34979.11,0.05,0.09,0.19,0.01,0.00
26,Del Rio,34636.48,0.11,0.18,0.37,0.02,0.00
26,Prosper,34566.73,0.01,0.03,0.06,0.00,0.00
26,Lufkin,34153.47,0.37,0.58,1.14,0.06,0.01
26,Weatherford,33923.59,0.02,0.04,0.10,0.00,0.00
26,Cibolo,33828.19,0.05,0.08,0.18,0.01,0.00
26,Deer Park,33798.14,3.13,4.38,7.69,0.44,0.04
26,Harker Heights,33594.18,0.05,0.09,0.19,0.01,0.00
26,Cleburne,32965.52,0.03,0.05,0.11,0.01,0.00
26,Canyon Lake,32923.04,0.06,0.10,0.22,0.01,0.00
26,Hutto,32186.99,0.06,0.11,0.23,0.01,0.00
26,Nacogdoches,32100.68,0.26,0.41,0.83,0.04,0.00
26,West Odessa,31984.71,0.02,0.03,0.06,0.00,0.00
26,Seguin,31787.92,0.07,0.12,0.26,0.01,0.00
26,Southlake,31043.75,0.01,0.03,0.06,0.00,0.00
26,Greenville,29935.61,0.02,0.04,0.09,0.00,0.00
26,Sachse,29074.75,0.01,0.03,0.06,0.00,0.00
26,Converse,28763.24,0.04,0.07,0.16,0.01,0.00
26,Forney,28221.71,0.02,0.03,0.07,0.00,0.00
26,Eagle Pass,28184.74,0.09,0.15,0.30,0.01,0.00
26,Lake Jackson,27894.33,0.69,1.03,1.96,0.10,0.01
26,Alvin,27686.02,1.47,2.11,3.84,0.21,0.02
26,Balch Springs,27180.74,0.01,0.03,0.06,0.00,0.00
26,Celina,27140.78,0.01,0.02,0.05,0.00,0.00
26,Fulshear,26973.20,1.32,1.92,3.49,0.19,0.02
26,Colleyville,25905.79,0.01,0.02,0.05,0.00,0.00
26,Fort Hood,25785.41,0.03,0.06,0.13,0.01,0.00
26,Denison,25346.70,0.02,0.03,0.07,0.00,0.00
26,Corsicana,25343.31,0.05,0.08,0.17,0.01,0.00
26,University Park,25103.75,0.01,0.02,0.06,0.00,0.00
26,Kingsville,25059.70,0.09,0.15,0.31,0.01,0.00
26,Pecan Grove,24783.50,1.61,2.30,4.13,0.23,0.02
26,Big Spring,24768.35,0.04,0.07,0.16,0.01,0.00
26,Paris,24677.45,0.04,0.06,0.13,0.01,0.00
26,San Benito,24676.69,0.02,0.03,0.07,0.00,0.00
26,Cloverleaf,24609.08,3.30,4.53,7.75,0.45,0.05
26,Kerrville,24531.20,0.05,0.09,0.19,0.01,0.00
26,Saginaw,24466.80,0.01,0.02,0.05,0.00,0.00
26,Benbrook,24429.77,0.01,0.02,0.05,0.00,0.00
26,Fresno,24069.19,2.27,3.17,5.55,0.32,0.03
26,Katy,23887.27,1.38,1.98,3.57,0.20,0.02
26,Belton,23768.26,0.05,0.08,0.17,0.01,0.00
26,Marshall,23644.76,0.09,0.15,0.30,0.01,0.00
26,Watauga,23335.81,0.01,0.02,0.04,0.00,0.00
26,Horizon City,23068.93,0.00,0.01,0.01,0.00,0.00
26,Corinth,22867.82,0.01,0.02,0.04,0.00,0.00
26,Dickinson,21602.82,0.90,1.32,2.42,0.13,0.01
26,Ennis,21545.65,0.02,0.04,0.08,0.00,0.00
26,Stephenville,21344.49,0.03,0.06,0.12,0.01,0.00
26,Murphy,21000.82,0.01,0.02,0.04,0.00,0.00
26,Anna,20974.81,0.01,0.02,0.04,0.00,0.00
26,Princeton,20965.81,0.01,0.02,0.04,0.00,0.00
26,Brushy Creek,20952.41,0.03,0.06,0.13,0.01,0.00
26,Fate,20756.80,0.01,0.02,0.05,0.00,0.00
26,Portland,20367.96,0.06,0.11,0.23,0.01,0.00
26,Alamo,20007.87,0.01,0.01,0.03,0.00,0.00
26,Plainview,19892.55,0.03,0.05,0.11,0.00,0.00
26,Universal City,19852.50,0.03,0.05,0.11,0.00,0.00
26,Angleton,19590.28,0.63,0.94,1.75,0.09,0.01
26,Boerne,19508.53,0.03,0.05,0.11,0.00,0.00
26,Alton,19204.88,0.01,0.01,0.03,0.00,0.00
26,Orange,19175.19,0.23,0.35,0.69,0.04,0.00
26,Cinco Ranch,19127.18,1.36,1.93,3.44,0.19,0.02
26,Lakeway,19129.45,0.03,0.06,0.12,0.01,0.00
26,Terrell,19018.77,0.01,0.02,0.05,0.00,0.00
26,Crowley,19006.81,0.01,0.02,0.04,0.00,0.00
26,Seagoville,18967.80,0.01,0.02,0.05,0.00,0.00
26,Palestine,18886.67,0.10,0.16,0.33,0.02,0.00
26,La Marque,18826.77,0.58,0.85,1.60,0.09,0.01
26,Brownwood,18804.37,0.04,0.07,0.15,0.01,0.00
26,Steiner Ranch,18682.41,0.03,0.06,0.13,0.01,0.00
26,Nederland,18472.87,0.16,0.25,0.50,0.03,0.00
26,White Settlement,18118.84,0.01,0.02,0.04,0.00,0.00
26,Brenham,18082.22,0.33,0.51,0.97,0.05,0.01
26,Bay City,17811.52,0.40,0.60,1.14,0.06,0.01
26,Alice,17796.03,0.07,0.11,0.24,0.01,0.00
26,Gainesville,17687.81,0.01,0.02,0.05,0.00,0.00
26,Melissa,17496.85,0.01,0.02,0.04,0.00,0.00
26,Royse City,17356.82,0.01,0.02,0.04,0.00,0.00
26,Stafford,17265.16,1.94,2.69,4.66,0.27,0.03
26,Glenn Heights,17174.82,0.01,0.02,0.04,0.00,0.00
26,Addison,17127.85,0.01,0.01,0.03,0.00,0.00
26,Bellaire,17103.80,3.01,4.06,6.81,0.41,0.04
26,Groves,17019.26,0.12,0.20,0.40,0.02,0.00
26,Manor,16916.43,0.04,0.06,0.13,0.01,0.00
26,Donna,16773.87,0.01,0.01,0.03,0.00,0.00
26,Taylor,16766.36,0.04,0.07,0.15,0.01,0.00
26,Pampa,16734.58,0.03,0.05,0.10,0.00,0.00
26,Humble,16475.90,1.79,2.48,4.31,0.25,0.02
26,Mercedes,16448.84,0.01,0.02,0.04,0.00,0.00
26,Hewitt,16243.51,0.03,0.05,0.12,0.01,0.00
26,Sulphur Springs,16184.65,0.02,0.04,0.08,0.00,0.00
26,Mount Pleasant,16060.46,0.04,0.06,0.13,0.01,0.00
26,Gatesville,16057.46,0.04,0.06,0.13,0.01,0.00
26,South Houston,16003.48,2.14,2.93,5.02,0.29,0.03
26,Highland Village,16003.87,0.01,0.01,0.03,0.00,0.00
26,Red Oak,15908.83,0.01,0.02,0.04,0.00,0.00
26,Rendon,15893.84,0.01,0.02,0.04,0.00,0.00
26,Live Oak,15874.58,0.02,0.04,0.09,0.00,0.00
26,Palmview,15649.90,0.01,0.01,0.02,0.00,0.00
26,Buda,15486.52,0.03,0.05,0.11,0.01,0.00
26,Aldine,15421.96,2.63,3.55,5.98,0.36,0.04
26,Canyon,15397.76,0.01,0.02,0.05,0.00,0.00
26,Uvalde,15343.41,0.04,0.07,0.14,0.01,0.00
26,Rio Grande City,15257.69,0.02,0.03,0.07,0.00,0.00
26,Mineral Wells,15129.77,0.01,0.02,0.05,0.00,0.00
